,Season,Name,Team,G,PA,H,H/PA,BABIP,LD%,GB%,FB%,HR/FB,xBA,xBACON,SweetSpot%,Barrel%,HardHit%,Pull%,Cent%,Oppo%,IFFB%
809,2015,Wilmer Flores,NYM,137,510,127,0.249019608,0.273,0.211,0.418,0.371,0.103,0.236,0.274,0.321,0.019,0.255,0.389,0.335,0.276,0.16
810,2015,Brock Holt,BOS,129,509,127,0.249508841,0.35,0.238,0.527,0.235,0.024,0.229,0.293,0.294,0.006,0.242,0.333,0.402,0.264,0.048
811,2017,Carlos Beltran,HOU,129,509,108,0.212180747,0.263,0.164,0.431,0.404,0.093,0.253,0.324,0.317,0.04,0.31,0.477,0.31,0.213,0.087
812,2019,Ryan Braun,MIL,144,508,131,0.257874016,0.325,0.192,0.504,0.304,0.204,0.312,0.353,0.388,0.086,0.443,0.412,0.342,0.246,0.083
813,2021,Michael Brantley,HOU,121,508,146,0.287401575,0.337,0.262,0.459,0.279,0.069,0.269,0.354,0.358,0.058,0.429,0.365,0.367,0.269,0.078
814,2017,Javier Baez,CHC,145,508,128,0.251968504,0.345,0.154,0.486,0.36,0.197,0.266,0.345,0.333,0.078,0.351,0.399,0.381,0.219,0.094
815,2019,Evan Longoria,SFG,129,508,115,0.226377953,0.291,0.217,0.41,0.373,0.155,0.266,0.296,0.351,0.066,0.408,0.393,0.399,0.208,0.047
816,2016,Zack Cozart,CIN,121,508,117,0.230314961,0.274,0.206,0.394,0.399,0.105,0.239,0.346,0.282,0.023,0.278,0.468,0.348,0.184,0.131
817,2018,Victor Martinez,DET,133,508,117,0.230314961,0.26,0.245,0.394,0.361,0.059,0.24,0.292,0.314,0.042,0.304,0.428,0.32,0.252,0.098
818,2017,Mike Trout,LAA,114,507,123,0.24260355,0.318,0.184,0.367,0.449,0.232,0.238,0.345,0.29,0.12,0.405,0.402,0.358,0.241,0.099
819,2017,Zack Cozart,CIN,122,507,130,0.256410256,0.312,0.195,0.382,0.423,0.156,0.25,0.397,0.401,0.044,0.288,0.489,0.346,0.165,0.117
820,2015,Russell Martin,TOR,129,507,106,0.209072978,0.262,0.164,0.506,0.33,0.207,0.255,0.308,0.357,0.074,0.394,0.382,0.359,0.259,0.189
821,2019,Domingo Santana,SEA,121,507,114,0.224852071,0.347,0.266,0.426,0.308,0.236,0.294,0.377,0.364,0.12,0.405,0.394,0.346,0.26,0.011
822,2021,Jazz Chisholm Jr.,MIA,124,507,115,0.226824458,0.319,0.204,0.486,0.31,0.182,0.235,0.313,0.268,0.086,0.417,0.401,0.321,0.278,0.081
823,2018,Matt Kemp,LAD,146,506,134,0.264822134,0.339,0.268,0.35,0.381,0.156,0.273,0.363,0.421,0.105,0.379,0.421,0.359,0.22,0.059
824,2016,Alex Gordon,KCR,128,506,98,0.193675889,0.288,0.242,0.379,0.379,0.15,0.251,0.295,0.3,0.081,0.369,0.446,0.329,0.225,0.053
825,2018,Yangervis Solarte,TOR,122,506,106,0.209486166,0.233,0.208,0.426,0.366,0.116,0.23,0.345,0.352,0.038,0.32,0.415,0.345,0.24,0.192
826,2016,Alexei Ramirez,- - -,145,506,115,0.227272727,0.265,0.202,0.517,0.281,0.051,0.243,0.279,0.309,0.005,0.239,0.44,0.349,0.211,0.137
827,2021,Jonathan Villar,NYM,142,505,113,0.223762376,0.313,0.207,0.486,0.307,0.184,0.235,0.332,0.299,0.071,0.349,0.41,0.306,0.284,0.092
828,2015,Pablo Sandoval,BOS,126,505,115,0.227722772,0.27,0.188,0.489,0.323,0.078,0.227,0.268,0.287,0.045,0.333,0.308,0.395,0.298,0.132
829,2019,Eloy Jimenez,CHW,122,504,125,0.248015873,0.308,0.182,0.479,0.339,0.272,0.265,0.372,0.324,0.122,0.479,0.432,0.336,0.232,0.079
830,2018,Carlos Gonzalez,COL,132,504,128,0.253968254,0.332,0.162,0.479,0.359,0.127,0.245,0.323,0.3,0.059,0.391,0.34,0.394,0.266,0.119
831,2015,Wilson Ramos,WSN,128,504,109,0.216269841,0.256,0.196,0.555,0.249,0.158,0.25,0.315,0.301,0.058,0.445,0.359,0.374,0.267,0.063
832,2015,Chris Coghlan,CHC,148,503,110,0.218687873,0.284,0.201,0.458,0.341,0.137,0.26,0.346,0.371,0.046,0.333,0.422,0.316,0.261,0.06
833,2017,David Freese,PIT,130,503,112,0.222664016,0.336,0.204,0.57,0.226,0.141,0.266,0.309,0.376,0.054,0.427,0.258,0.433,0.309,0.042
834,2018,Yadier Molina,STL,123,503,120,0.238568588,0.264,0.241,0.389,0.369,0.136,0.258,0.357,0.312,0.053,0.336,0.496,0.293,0.211,0.075
835,2019,Colin Moran,PIT,149,503,129,0.256461233,0.341,0.241,0.438,0.321,0.115,0.255,0.344,0.336,0.065,0.343,0.428,0.346,0.227,0.097
836,2015,Ryan Howard,PHI,129,503,107,0.212723658,0.272,0.277,0.355,0.367,0.189,0.268,0.382,0.425,0.111,0.45,0.476,0.334,0.19,0.008
837,2016,Mitch Moreland,TEX,147,503,107,0.212723658,0.266,0.211,0.415,0.374,0.172,0.244,0.311,0.328,0.096,0.395,0.447,0.342,0.211,0.109
838,2015,Johnny Giavotella,LAA,129,502,123,0.24501992,0.301,0.237,0.458,0.305,0.033,0.258,0.303,0.272,0.01,0.196,0.367,0.386,0.247,0.099
839,2018,Eduardo Nunez,BOS,127,502,127,0.252988048,0.29,0.186,0.49,0.324,0.075,0.259,0.297,0.301,0.027,0.357,0.328,0.376,0.296,0.187
840,2021,Will Smith,LAD,130,501,107,0.213572854,0.274,0.222,0.315,0.463,0.167,0.238,0.314,0.306,0.108,0.438,0.373,0.386,0.241,0.047
841,2018,Denard Span,- - -,137,501,114,0.22754491,0.291,0.265,0.401,0.334,0.092,0.25,0.33,0.38,0.027,0.296,0.384,0.307,0.31,0.1
842,2018,Justin Bour,- - -,141,501,96,0.191616766,0.27,0.19,0.447,0.363,0.183,0.28,0.339,0.367,0.103,0.387,0.417,0.364,0.219,0.165
843,2021,Joey Wendle,TBR,136,501,122,0.243512974,0.327,0.207,0.494,0.299,0.106,0.225,0.296,0.309,0.043,0.349,0.366,0.354,0.28,0.048
844,2015,Jacoby Ellsbury,NYY,111,501,116,0.231536926,0.301,0.241,0.453,0.306,0.062,0.223,0.313,0.334,0.029,0.287,0.378,0.351,0.27,0.106
845,2018,Jonathan Schoop,- - -,131,501,110,0.219560878,0.261,0.183,0.452,0.366,0.159,0.251,0.313,0.332,0.041,0.306,0.433,0.35,0.218,0.197
846,2021,Wil Myers,SDP,146,500,113,0.226,0.333,0.177,0.448,0.375,0.152,0.218,0.317,0.315,0.075,0.377,0.433,0.367,0.2,0.08
847,2019,Scott Kingery,PHI,126,500,118,0.236,0.337,0.262,0.339,0.399,0.152,0.249,0.334,0.375,0.073,0.389,0.471,0.325,0.204,0.128
848,2019,Justin Smoak,TOR,121,500,86,0.172,0.223,0.207,0.366,0.427,0.167,0.246,0.362,0.392,0.11,0.398,0.479,0.35,0.172,0.068
849,2017,Danny Valencia,SEA,130,500,115,0.23,0.312,0.211,0.479,0.31,0.144,0.242,0.33,0.315,0.051,0.372,0.378,0.375,0.247,0.144
850,2016,Evan Gattis,HOU,128,499,112,0.224448898,0.273,0.179,0.41,0.41,0.241,0.234,0.308,0.346,0.102,0.354,0.466,0.367,0.167,0.113
851,2016,Brandon Drury,ARI,134,499,130,0.260521042,0.327,0.203,0.501,0.296,0.148,0.273,0.358,0.34,0.06,0.367,0.458,0.321,0.222,0.102
852,2017,Salvador Perez,KCR,129,499,126,0.25250501,0.28,0.197,0.333,0.47,0.151,0.258,0.328,0.372,0.084,0.385,0.53,0.297,0.173,0.106
853,2019,Todd Frazier,NYM,133,499,112,0.224448898,0.284,0.218,0.35,0.432,0.143,0.278,0.346,0.344,0.067,0.378,0.499,0.32,0.182,0.122
854,2019,C.J. Cron,MIN,125,499,116,0.23246493,0.277,0.215,0.422,0.363,0.195,0.261,0.334,0.315,0.142,0.448,0.416,0.346,0.238,0.078
855,2017,Eduardo Escobar,MIN,129,499,116,0.23246493,0.279,0.21,0.337,0.453,0.128,0.236,0.327,0.326,0.074,0.309,0.41,0.331,0.259,0.073
856,2015,Adeiny Hechavarria,MIA,130,499,132,0.264529058,0.325,0.203,0.51,0.286,0.045,0.255,0.306,0.313,0.01,0.308,0.303,0.386,0.311,0.082
857,2018,Aaron Judge,NYY,112,498,115,0.230923695,0.368,0.233,0.417,0.35,0.29,0.235,0.285,0.33,0.154,0.541,0.402,0.312,0.286,0.054
858,2016,Coco Crisp,- - -,122,498,103,0.206827309,0.252,0.219,0.4,0.381,0.094,0.267,0.309,0.345,0.027,0.23,0.414,0.366,0.219,0.043
859,2018,Albert Pujols,LAA,117,498,114,0.228915663,0.247,0.223,0.402,0.375,0.126,0.273,0.428,0.357,0.057,0.407,0.469,0.352,0.179,0.179
860,2021,Christian Vazquez,BOS,138,498,118,0.236947791,0.301,0.215,0.407,0.378,0.042,0.243,0.295,0.361,0.026,0.309,0.322,0.359,0.319,0.141
861,2019,Mark Canha,OAK,126,497,112,0.225352113,0.308,0.184,0.41,0.407,0.21,0.245,0.331,0.321,0.089,0.407,0.495,0.295,0.21,0.185
862,2017,Scooter Gennett,CIN,141,497,136,0.273641851,0.339,0.211,0.413,0.376,0.208,0.249,0.331,0.347,0.06,0.352,0.424,0.338,0.238,0.085
863,2015,Brad Miller,SEA,144,497,113,0.227364185,0.307,0.202,0.484,0.314,0.103,0.253,0.331,0.277,0.043,0.401,0.329,0.354,0.317,0.084
864,2017,Josh Donaldson,TOR,113,496,112,0.225806452,0.289,0.167,0.41,0.423,0.256,0.22,0.354,0.36,0.127,0.441,0.471,0.33,0.199,0.109
865,2018,Matt Davidson,CHW,126,496,99,0.199596774,0.313,0.188,0.412,0.401,0.183,0.258,0.308,0.29,0.118,0.423,0.386,0.349,0.265,0.119
866,2017,Ben Zobrist,CHC,128,496,101,0.203629032,0.251,0.156,0.511,0.333,0.098,0.259,0.353,0.317,0.041,0.322,0.499,0.325,0.176,0.082
867,2016,Miguel Sano,MIN,116,495,103,0.208080808,0.329,0.202,0.34,0.458,0.208,0.235,0.306,0.299,0.134,0.485,0.363,0.393,0.244,0.042
868,2015,Howie Kendrick,LAD,117,495,137,0.276767677,0.342,0.245,0.587,0.167,0.141,0.215,0.369,0.324,0.034,0.414,0.273,0.406,0.32,0
869,2016,Rajai Davis,CLE,134,495,113,0.228282828,0.299,0.19,0.45,0.36,0.096,0.285,0.345,0.313,0.028,0.299,0.436,0.313,0.251,0.104
870,2018,Juan Soto,WSN,116,494,121,0.244939271,0.338,0.175,0.537,0.288,0.247,0.236,0.319,0.347,0.101,0.421,0.361,0.364,0.275,0.079
871,2019,Hunter Renfroe,SDP,140,494,95,0.192307692,0.239,0.158,0.363,0.479,0.236,0.22,0.332,0.322,0.113,0.394,0.558,0.312,0.13,0.114
872,2015,Marcell Ozuna,MIA,123,494,119,0.240890688,0.32,0.211,0.481,0.308,0.093,0.262,0.345,0.301,0.054,0.447,0.353,0.35,0.296,0.102
873,2021,Garrett Hampson,COL,147,494,106,0.214574899,0.291,0.226,0.395,0.379,0.091,0.266,0.351,0.293,0.05,0.312,0.382,0.347,0.271,0.066
874,2015,Luis Valbuena,HOU,132,493,97,0.196754564,0.235,0.206,0.339,0.455,0.167,0.262,0.348,0.403,0.073,0.39,0.447,0.293,0.26,0.093
875,2021,Dominic Smith,NYM,145,493,109,0.221095335,0.298,0.262,0.382,0.356,0.091,0.237,0.315,0.384,0.065,0.403,0.368,0.406,0.226,0.058
876,2017,Bryce Harper,WSN,111,492,134,0.272357724,0.356,0.22,0.404,0.376,0.24,0.251,0.307,0.353,0.096,0.426,0.355,0.352,0.293,0.066
877,2021,Kolten Wong,MIL,116,492,121,0.245934959,0.305,0.223,0.422,0.355,0.11,0.252,0.304,0.325,0.055,0.348,0.411,0.348,0.241,0.071
878,2016,David Freese,PIT,141,492,118,0.239837398,0.372,0.19,0.607,0.203,0.217,0.219,0.318,0.362,0.075,0.481,0.346,0.383,0.271,0.033
879,2016,Brian McCann,NYY,130,492,104,0.211382114,0.269,0.215,0.344,0.441,0.137,0.233,0.332,0.376,0.054,0.358,0.5,0.322,0.178,0.096
880,2018,Niko Goodrum,DET,131,492,109,0.221544715,0.312,0.228,0.442,0.33,0.155,0.294,0.385,0.355,0.073,0.354,0.404,0.312,0.283,0.049
881,2015,Delino DeShields,TEX,121,492,111,0.225609756,0.334,0.193,0.471,0.337,0.019,0.246,0.319,0.319,0.012,0.221,0.367,0.367,0.266,0.058
882,2019,Matt Carpenter,STL,129,492,94,0.191056911,0.285,0.253,0.316,0.431,0.121,0.246,0.369,0.312,0.072,0.304,0.464,0.294,0.242,0.024
883,2021,Odubel Herrera,PHI,124,492,117,0.237804878,0.285,0.205,0.484,0.311,0.113,0.22,0.293,0.269,0.047,0.4,0.354,0.372,0.274,0.113
884,2017,Dexter Fowler,STL,118,491,111,0.226069246,0.305,0.224,0.394,0.382,0.146,0.253,0.284,0.338,0.059,0.375,0.402,0.375,0.223,0.041
885,2017,Eduardo Nunez,- - -,114,491,146,0.297352342,0.333,0.175,0.534,0.291,0.1,0.238,0.348,0.403,0.017,0.322,0.411,0.368,0.221,0.117
886,2017,Lucas Duda,- - -,127,491,92,0.187372709,0.238,0.21,0.303,0.486,0.213,0.276,0.36,0.402,0.114,0.441,0.462,0.303,0.234,0.057
887,2015,Pedro Alvarez,PIT,150,491,106,0.215885947,0.279,0.204,0.528,0.269,0.325,0.259,0.293,0.255,0.103,0.471,0.442,0.365,0.194,0.072
888,2019,Joe Panik,- - -,142,491,107,0.217922607,0.262,0.229,0.433,0.338,0.038,0.257,0.364,0.284,0.018,0.257,0.358,0.375,0.267,0.09
889,2018,Paul DeJong,STL,115,490,105,0.214285714,0.288,0.242,0.318,0.44,0.136,0.255,0.329,0.353,0.085,0.401,0.456,0.283,0.261,0.157
890,2019,Wil Myers,SDP,155,490,104,0.212244898,0.344,0.218,0.431,0.351,0.196,0.23,0.375,0.327,0.104,0.413,0.465,0.32,0.216,0.13
891,2018,Rafael Devers,BOS,121,490,108,0.220408163,0.281,0.152,0.462,0.386,0.165,0.233,0.319,0.302,0.076,0.417,0.372,0.366,0.263,0.157
892,2021,Max Kepler,MIN,121,490,90,0.183673469,0.225,0.186,0.371,0.443,0.128,0.234,0.323,0.377,0.108,0.425,0.425,0.35,0.225,0.101
893,2017,J.D. Martinez,- - -,119,489,131,0.267893661,0.327,0.185,0.383,0.432,0.338,0.266,0.306,0.297,0.185,0.49,0.383,0.328,0.289,0.068
894,2018,Jason Heyward,CHC,127,489,119,0.243353783,0.297,0.181,0.479,0.34,0.062,0.3,0.422,0.377,0.026,0.384,0.422,0.32,0.258,0.185
895,2017,Jose Iglesias,DET,130,489,118,0.241308793,0.285,0.232,0.504,0.264,0.057,0.259,0.302,0.326,0.01,0.211,0.373,0.318,0.308,0.152
896,2018,Ronald Acuna Jr.,ATL,111,487,127,0.260780287,0.352,0.183,0.423,0.394,0.211,0.26,0.349,0.379,0.131,0.466,0.438,0.361,0.201,0.089
897,2019,Ji-Man Choi,TBR,127,487,107,0.219712526,0.303,0.237,0.416,0.347,0.178,0.237,0.288,0.32,0.094,0.427,0.372,0.388,0.239,0.065
898,2018,Josh Reddick,HOU,134,487,105,0.215605749,0.258,0.186,0.373,0.441,0.109,0.271,0.376,0.342,0.036,0.263,0.448,0.329,0.223,0.109
899,2019,Edwin Encarnacion,- - -,109,486,102,0.209876543,0.239,0.186,0.308,0.506,0.211,0.246,0.329,0.343,0.119,0.421,0.519,0.255,0.226,0.18
900,2017,Kyle Schwarber,CHC,129,486,89,0.183127572,0.244,0.152,0.383,0.465,0.24,0.238,0.337,0.357,0.143,0.415,0.445,0.301,0.254,0.16
901,2017,Cory Spangenberg,SDP,129,486,117,0.240740741,0.342,0.228,0.493,0.278,0.155,0.224,0.349,0.298,0.038,0.288,0.423,0.323,0.254,0.107
902,2021,Jesse Winker,CIN,110,485,129,0.265979381,0.324,0.247,0.42,0.333,0.207,0.295,0.358,0.382,0.112,0.468,0.394,0.356,0.25,0.095
903,2015,Colby Rasmus,HOU,137,485,103,0.212371134,0.305,0.2,0.284,0.516,0.176,0.201,0.322,0.291,0.085,0.351,0.528,0.27,0.202,0.099
904,2015,Mark Canha,OAK,124,485,112,0.230927835,0.289,0.181,0.417,0.402,0.114,0.27,0.304,0.337,0.072,0.365,0.428,0.345,0.227,0.143
905,2017,Mike Napoli,TEX,124,485,82,0.169072165,0.225,0.147,0.332,0.521,0.21,0.213,0.331,0.362,0.147,0.414,0.521,0.321,0.158,0.159
906,2015,Victor Martinez,DET,120,485,108,0.222680412,0.253,0.21,0.403,0.387,0.072,0.243,0.311,0.302,0.03,0.332,0.413,0.359,0.228,0.072
907,2018,Gleyber Torres,NYY,123,484,117,0.241735537,0.321,0.245,0.328,0.427,0.179,0.254,0.352,0.387,0.092,0.368,0.422,0.327,0.251,0.082
908,2016,Paulo Orlando,KCR,128,484,138,0.285123967,0.38,0.218,0.524,0.258,0.056,0.224,0.313,0.384,0.053,0.368,0.341,0.391,0.268,0.1
909,2015,Adam LaRoche,CHW,127,484,89,0.183884298,0.269,0.176,0.429,0.395,0.103,0.281,0.366,0.285,0.074,0.359,0.403,0.406,0.191,0.06
910,2018,Scott Kingery,PHI,147,484,102,0.210743802,0.291,0.242,0.35,0.408,0.06,0.211,0.308,0.315,0.045,0.305,0.402,0.369,0.23,0.128
911,2017,Miguel Sano,MIN,114,483,112,0.231884058,0.375,0.206,0.389,0.405,0.275,0.24,0.358,0.301,0.147,0.472,0.44,0.373,0.187,0.069
912,2021,Willson Contreras,CHC,128,483,98,0.202898551,0.298,0.161,0.502,0.337,0.223,0.24,0.405,0.369,0.111,0.484,0.409,0.341,0.251,0.053
913,2016,Andrelton Simmons,LAA,124,483,126,0.260869565,0.298,0.195,0.549,0.256,0.038,0.271,0.297,0.296,0.012,0.296,0.357,0.388,0.255,0.076
914,2019,Omar Narvaez,SEA,132,482,119,0.246887967,0.306,0.263,0.331,0.405,0.161,0.27,0.367,0.324,0.053,0.274,0.386,0.333,0.28,0.073
915,2019,Brian Dozier,WSN,135,482,99,0.205394191,0.271,0.206,0.354,0.441,0.146,0.263,0.332,0.36,0.064,0.353,0.542,0.26,0.199,0.153
916,2019,Ian Desmond,COL,140,482,113,0.234439834,0.304,0.225,0.471,0.305,0.202,0.259,0.33,0.404,0.098,0.425,0.349,0.343,0.309,0.101
917,2017,Yasmani Grandal,LAD,129,482,108,0.22406639,0.298,0.165,0.435,0.4,0.177,0.235,0.315,0.324,0.064,0.385,0.417,0.337,0.247,0.145
918,2019,Oscar Mercado,CLE,115,482,118,0.244813278,0.3,0.215,0.399,0.385,0.11,0.259,0.321,0.334,0.03,0.34,0.408,0.353,0.238,0.096
919,2019,Robbie Grossman,OAK,138,482,101,0.209543568,0.288,0.251,0.406,0.343,0.052,0.21,0.296,0.343,0.021,0.307,0.298,0.414,0.289,0.052
920,2015,Michael Bourn,- - -,141,482,101,0.209543568,0.315,0.248,0.473,0.28,0,0.231,0.31,0.331,0.015,0.185,0.334,0.395,0.271,0.057
921,2018,Max Muncy,LAD,137,481,104,0.216216216,0.299,0.208,0.343,0.449,0.294,0.244,0.336,0.312,0.162,0.459,0.447,0.312,0.241,0.059
922,2017,Carlos Correa,HOU,109,481,133,0.276507277,0.352,0.204,0.479,0.317,0.226,0.268,0.371,0.372,0.084,0.458,0.305,0.407,0.287,0.066
923,2015,Freddie Freeman,ATL,118,481,115,0.239085239,0.321,0.278,0.366,0.356,0.158,0.263,0.334,0.397,0.103,0.447,0.419,0.334,0.247,0.061
924,2019,Ramon Laureano,OAK,123,481,125,0.25987526,0.342,0.251,0.357,0.392,0.192,0.257,0.388,0.368,0.091,0.397,0.431,0.363,0.206,0.08
925,2017,Jedd Gyorko,STL,125,481,116,0.241164241,0.312,0.201,0.405,0.393,0.155,0.264,0.314,0.293,0.076,0.308,0.43,0.305,0.265,0.085
926,2018,Adrian Beltre,TEX,119,481,118,0.245322245,0.312,0.258,0.38,0.362,0.12,0.258,0.294,0.319,0.061,0.368,0.388,0.328,0.284,0.08
927,2021,Joc Pederson,- - -,137,481,102,0.212058212,0.281,0.188,0.393,0.419,0.137,0.234,0.309,0.323,0.101,0.476,0.353,0.41,0.237,0.107
928,2017,Jonathan Lucroy,- - -,123,481,112,0.232848233,0.286,0.186,0.535,0.279,0.057,0.316,0.401,0.386,0.027,0.242,0.303,0.388,0.309,0.095
929,2017,Jason Heyward,CHC,126,481,112,0.232848233,0.284,0.199,0.474,0.327,0.092,0.308,0.405,0.434,0.035,0.314,0.463,0.339,0.198,0.183
930,2017,Brandon Drury,ARI,135,480,119,0.247916667,0.32,0.218,0.488,0.294,0.129,0.243,0.317,0.264,0.047,0.387,0.392,0.346,0.262,0.109
931,2019,Kevin Kiermaier,TBR,129,480,102,0.2125,0.267,0.173,0.535,0.292,0.14,0.257,0.335,0.337,0.055,0.377,0.388,0.391,0.22,0.09
932,2021,Michael Conforto,NYM,125,479,94,0.196242171,0.276,0.211,0.447,0.342,0.135,0.253,0.341,0.329,0.092,0.391,0.408,0.368,0.224,0.096
933,2021,Luis Arraez,MIN,121,479,126,0.263048017,0.323,0.262,0.459,0.28,0.019,0.295,0.329,0.415,0.023,0.306,0.295,0.363,0.342,0.019
934,2017,Hunter Renfroe,SDP,122,479,103,0.215031315,0.275,0.167,0.379,0.454,0.187,0.247,0.304,0.301,0.105,0.343,0.5,0.31,0.19,0.151
935,2018,Albert Almora Jr.,CHC,152,479,127,0.265135699,0.337,0.202,0.507,0.291,0.048,0.229,0.336,0.324,0.011,0.274,0.382,0.322,0.295,0.124
936,2015,Kurt Suzuki,MIN,131,479,104,0.217118998,0.265,0.194,0.43,0.377,0.035,0.249,0.287,0.31,0.008,0.292,0.414,0.349,0.237,0.113
937,2019,Daniel Murphy,COL,132,478,122,0.255230126,0.307,0.242,0.397,0.361,0.098,0.249,0.297,0.367,0.024,0.281,0.389,0.342,0.269,0.09
938,2016,Randal Grichuk,STL,132,478,107,0.223849372,0.294,0.157,0.405,0.438,0.179,0.236,0.345,0.278,0.095,0.461,0.471,0.314,0.216,0.104
939,2015,Carlos Gomez,- - -,115,477,111,0.232704403,0.307,0.193,0.426,0.38,0.097,0.244,0.32,0.29,0.047,0.331,0.396,0.355,0.249,0.121
940,2019,Gio Urshela,NYY,132,476,139,0.292016807,0.349,0.253,0.412,0.334,0.175,0.26,0.378,0.36,0.064,0.409,0.393,0.37,0.237,0.1
941,2016,Joc Pederson,LAD,137,476,100,0.210084034,0.296,0.206,0.397,0.397,0.231,0.285,0.353,0.365,0.118,0.47,0.416,0.373,0.211,0.111
942,2019,James McCann,CHW,118,476,120,0.25210084,0.359,0.235,0.444,0.321,0.186,0.24,0.355,0.308,0.083,0.442,0.376,0.32,0.304,0.072
943,2021,Christian Yelich,MIL,117,475,99,0.208421053,0.321,0.22,0.544,0.237,0.132,0.254,0.352,0.294,0.076,0.484,0.353,0.353,0.294,0.029
944,2015,Eddie Rosario,MIN,122,474,121,0.255274262,0.332,0.203,0.391,0.406,0.096,0.24,0.309,0.301,0.05,0.308,0.39,0.358,0.252,0.118
945,2021,Leury Garcia,CHW,126,474,111,0.234177215,0.333,0.201,0.558,0.241,0.065,0.224,0.302,0.308,0.033,0.322,0.38,0.361,0.259,0
946,2017,Starlin Castro,NYY,112,473,133,0.281183932,0.347,0.201,0.518,0.28,0.162,0.255,0.31,0.341,0.042,0.368,0.428,0.334,0.238,0.121
947,2021,Yadier Molina,STL,121,473,111,0.234672304,0.283,0.192,0.42,0.387,0.078,0.208,0.273,0.279,0.052,0.312,0.459,0.316,0.225,0.099
948,2018,Jose Pirela,SDP,146,473,109,0.230443975,0.301,0.209,0.534,0.257,0.056,0.254,0.32,0.251,0.026,0.368,0.325,0.405,0.271,0.2
949,2021,Nick Ahmed,ARI,129,473,96,0.202959831,0.279,0.183,0.477,0.339,0.045,0.26,0.328,0.306,0.024,0.276,0.438,0.336,0.225,0.135
950,2019,Niko Goodrum,DET,112,472,105,0.222457627,0.338,0.276,0.409,0.315,0.133,0.236,0.35,0.373,0.059,0.415,0.415,0.321,0.265,0.067
951,2018,Todd Frazier,NYM,115,472,87,0.184322034,0.241,0.188,0.355,0.457,0.129,0.217,0.293,0.316,0.063,0.365,0.497,0.303,0.201,0.122
952,2021,Kyle Schwarber,- - -,113,471,106,0.225053079,0.306,0.208,0.383,0.409,0.286,0.265,0.389,0.369,0.175,0.522,0.453,0.35,0.197,0.08
953,2018,Kendrys Morales,TOR,130,471,103,0.218683652,0.272,0.18,0.458,0.362,0.179,0.269,0.351,0.344,0.121,0.526,0.372,0.359,0.269,0.034
954,2017,Martin Maldonado,LAA,138,471,95,0.201698514,0.273,0.149,0.485,0.366,0.126,0.21,0.291,0.263,0.056,0.31,0.417,0.317,0.266,0.09
955,2016,Giancarlo Stanton,MIA,119,470,99,0.210638298,0.29,0.167,0.4,0.433,0.227,0.238,0.36,0.295,0.152,0.475,0.404,0.371,0.225,0.118
956,2015,Rougned Odor,TEX,120,470,111,0.236170213,0.283,0.146,0.458,0.397,0.118,0.25,0.335,0.297,0.051,0.331,0.469,0.316,0.215,0.191
957,2015,David Freese,LAA,121,470,109,0.231914894,0.31,0.175,0.544,0.281,0.156,0.235,0.288,0.268,0.066,0.381,0.381,0.306,0.313,0.067
958,2019,Nick Markakis,ATL,116,469,118,0.251599147,0.31,0.249,0.479,0.271,0.092,0.243,0.322,0.336,0.025,0.443,0.343,0.363,0.294,0.031
959,2019,Nomar Mazara,TEX,116,469,115,0.245202559,0.312,0.205,0.468,0.327,0.178,0.298,0.347,0.341,0.095,0.388,0.346,0.321,0.333,0.075
960,2015,Mike Napoli,- - -,133,469,91,0.194029851,0.268,0.155,0.424,0.421,0.148,0.266,0.354,0.339,0.076,0.39,0.393,0.359,0.248,0.115
961,2021,Andrew Vaughn,CHW,127,469,98,0.208955224,0.271,0.199,0.439,0.361,0.129,0.204,0.288,0.29,0.109,0.464,0.349,0.361,0.29,0.034
962,2018,Carlos Correa,HOU,110,468,96,0.205128205,0.282,0.202,0.44,0.358,0.139,0.229,0.311,0.331,0.063,0.334,0.348,0.334,0.318,0.093
963,2016,Steven Souza Jr.,TBR,120,468,106,0.226495726,0.348,0.249,0.409,0.342,0.185,0.228,0.365,0.374,0.099,0.377,0.456,0.313,0.232,0.098
964,2015,Jung Ho Kang,PIT,126,467,121,0.259100642,0.344,0.226,0.498,0.276,0.169,0.229,0.345,0.355,0.087,0.464,0.461,0.331,0.207,0.067
965,2017,Matt Kemp,ATL,115,467,121,0.259100642,0.318,0.232,0.485,0.282,0.198,0.286,0.369,0.391,0.085,0.381,0.391,0.368,0.241,0.031
966,2016,Nori Aoki,SEA,118,467,118,0.25267666,0.309,0.172,0.608,0.221,0.049,0.246,0.33,0.289,0.005,0.245,0.312,0.386,0.302,0.123
967,2015,J.T. Realmuto,MIA,126,467,114,0.244111349,0.285,0.213,0.448,0.339,0.079,0.237,0.266,0.235,0.04,0.343,0.38,0.37,0.25,0.055
968,2016,Ryan Zimmerman,WSN,115,467,93,0.199143469,0.248,0.167,0.486,0.347,0.132,0.274,0.325,0.319,0.07,0.456,0.365,0.359,0.277,0.088
969,2018,JaCoby Jones,DET,129,467,89,0.190578158,0.281,0.239,0.43,0.331,0.117,0.28,0.366,0.331,0.055,0.355,0.438,0.345,0.217,0.149
970,2021,Franmil Reyes,CLE,115,466,106,0.227467811,0.314,0.176,0.463,0.36,0.306,0.247,0.384,0.313,0.169,0.485,0.404,0.379,0.217,0.112
